Contig,SCQ,WFS,PL,XHBW,SSG,XXZ,DK,LMW,ZGE,BC,FJC,TGDQ,LK,LJ,KL,HHKSD,HHK
ViromevOTU13694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13696,0,0,0,0,0,0,0,0,0,0,0,76.31240698,0,0,0,0,0
ViromevOTU13697,0,0,0,0,0,0,0,0,0,0,0,308.2377675,48.33070028,91.13741865,103.2953223,80.27233585,38.54043419
ViromevOTU13698,0,0,0,0,0,0,0,0,0,0,0,100.2808295,0,0,0,0,0
ViromevOTU13699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13701,0,0,0,0,0,0,0,0,0,0,0,502.6937359,60.8039547,0,0,0,0
ViromevOTU13702,0,0,0,0,0,0,0,0,0,0,0,91.7288275,0,0,0,0,0
ViromevOTU13703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13704,0,0,0,0,0,0,0,0,0,1109.01883,0,0,0,0,0,0,0
ViromevOTU13705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13708,0,0,0,0,0,0,0,0,0,0,0,52.09571672,0,0,0,0,0
ViromevOTU13709,0,0,85.55042615,0,105.9373723,0,53.63493339,44.72779623,0,1128.807723,897.0614946,0,54.49830165,0,0,0,0
ViromevOTU13710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13714,0,0,0,0,0,0,0,0,0,0,0,427.0172874,0,0,0,0,0
ViromevOTU13715,0,0,0,0,0,0,0,0,0,0,0,261.8974148,52.87820689,0,0,0,0
ViromevOTU13716,0,0,93.79012837,0,0,0,0,0,0,0,241.6705969,932.9803602,79.80304315,0,0,0,0
ViromevOTU13717,0,0,0,0,0,0,0,0,0,0,0,255.6061346,0,0,0,0,0
ViromevOTU13718,0,0,0,0,0,0,0,0,0,0,0,144.775304,0,0,0,0,0
ViromevOTU13719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13723,0,0,0,0,0,0,0,0,0,0,0,1133.064668,0,0,0,0,0
ViromevOTU13724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13725,0,0,0,0,0,45.7694316,113.8413306,0,0,0,0,0,0,0,0,0,0
ViromevOTU13726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13728,0,0,0,0,0,0,0,0,46.93869654,0,0,846.6802914,0,0,0,0,0
ViromevOTU13729,0,0,0,0,0,0,0,0,0,0,0,364.7897208,0,0,0,0,0
ViromevOTU13730,0,0,0,0,0,0,0,0,0,0,101.156995,0,0,0,0,0,0
ViromevOTU13731,0,0,0,0,0,0,0,0,0,0,0,133.3916536,0,0,0,0,0
ViromevOTU13732,0,0,0,0,0,0,0,0,0,0,0,46.3430347,0,0,0,0,0
ViromevOTU13733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13738,0,0,0,0,0,0,0,0,0,0,0,129.622072,0,0,0,0,0
ViromevOTU13739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13742,0,0,0,0,0,0,0,0,0,0,0,665.218659,0,0,0,0,0
ViromevOTU13743,0,0,0,0,0,0,0,0,0,245.8959682,468.8456946,0,0,0,0,0,0
ViromevOTU13744,0,0,0,0,0,0,0,0,0,0,0,82.67843103,0,0,0,0,0
ViromevOTU13745,0,0,0,0,0,0,0,0,0,0,0,219.7835855,0,0,0,0,0
ViromevOTU13746,0,0,0,0,0,0,0,0,0,0,0,73.9192479,0,0,0,0,0
ViromevOTU13747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13751,62.13778259,0,0,0,0,73.41090729,0,0,0,379.6557469,1177.223835,0,0,0,0,0,0
ViromevOTU13752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13756,0,0,0,0,0,0,0,0,0,0,0,115.0700853,0,0,0,0,0
ViromevOTU13757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13758,0,0,0,0,0,0,0,0,0,49.25351411,0,0,0,0,0,0,0
ViromevOTU13759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13760,0,0,0,0,0,0,0,0,0,0,0,84.98190767,0,0,0,0,0
ViromevOTU13761,0,0,0,0,0,0,0,0,0,0,0,1259.324187,72.16240903,0,0,0,0
ViromevOTU13762,0,0,0,0,0,0,0,0,0,115.0328684,296.5540966,0,0,0,0,0,0
ViromevOTU13763,0,0,0,0,0,0,0,0,0,0,0,228.7499431,0,0,0,0,0
ViromevOTU13764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13767,0,0,0,0,0,0,0,0,0,0,0,1096.327725,0,0,0,0,0
ViromevOTU13768,0,0,0,0,0,0,0,0,0,0,125.6889136,0,0,0,0,0,0
ViromevOTU13769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13770,0,0,0,0,89.03740216,40.90214956,56.81586212,0,0,0,145.2991042,0,0,0,0,0,0
ViromevOTU13771,0,0,0,0,0,0,0,0,0,0,0,384.6998996,0,0,0,0,0
ViromevOTU13772,0,0,0,0,0,0,0,0,0,0,0,91.90865379,0,0,0,0,0
ViromevOTU13773,0,0,0,0,0,0,0,0,0,0,0,180.4544438,0,0,0,0,0
ViromevOTU13774,0,0,0,0,0,0,0,0,0,0,0,247.6578358,0,0,0,0,0
ViromevOTU13775,0,0,0,0,0,0,0,0,0,0,0,99.13594597,3680.824854,138.1898971,285.5686826,323.5217805,1476.04316
ViromevOTU13776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13778,0,0,0,0,0,0,0,0,0,0,0,292.1490581,0,0,0,0,0
ViromevOTU13779,0,0,0,0,0,0,0,0,0,0,0,261.7472305,0,0,0,0,0
ViromevOTU13780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13781,60.38956484,0,144.6019188,0,0,0,107.1127508,153.7133616,1805.785699,0,0,91.04729026,2373.190941,1572.466841,783.4135334,900.8361465,1354.592852
ViromevOTU13782,0,0,0,0,0,0,0,0,0,0,0,230.1874975,29.37264142,0,0,0,0
ViromevOTU13783,0,0,0,0,0,0,0,0,0,0,0,169.0692649,0,0,0,0,0
ViromevOTU13784,0,0,0,0,0,0,0,0,0,0,454.0043018,1988.941031,32.4885797,0,0,0,0
ViromevOTU13785,0,0,0,0,0,0,0,0,0,0,0,591.0759537,0,0,0,0,0
ViromevOTU13786,0,0,0,0,0,0,0,0,0,0,0,510.7884922,68.80136622,0,0,0,0
ViromevOTU13787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13790,0,0,0,0,0,0,0,0,0,0,0,241.1977591,0,0,0,0,0
ViromevOTU13791,0,0,0,0,0,0,0,0,0,0,0,4667.832059,0,0,0,0,0
ViromevOTU13792,0,0,0,0,0,0,0,0,0,0,0,171.40696,0,0,0,0,0
ViromevOTU13793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13795,0,0,0,0,0,0,0,0,0,0,0,177.0795785,0,0,0,0,0
ViromevOTU13796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13797,0,0,0,0,0,0,0,0,0,0,0,0,42.23188541,0,0,0,0
ViromevOTU13798,0,0,0,0,0,0,0,0,0,0,0,126.6508809,0,0,0,0,0
ViromevOTU13799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.20216425,99.00895729,0
ViromevOTU13801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13802,0,0,0,0,0,0,0,0,0,0,0,0,111.4415575,0,0,0,0
ViromevOTU13803,0,0,0,0,0,0,0,0,0,0,0,1172.991952,0,0,0,0,0
ViromevOTU13804,0,0,0,0,0,0,0,0,0,0,0,65.55197924,0,0,0,0,0
ViromevOTU13805,0,0,0,0,0,0,0,0,0,0,0,668.7209036,0,0,0,0,0
ViromevOTU13806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13808,0,0,0,0,0,0,0,0,0,0,0,1565.969469,0,0,0,0,0
ViromevOTU13809,0,0,0,0,0,0,0,0,0,0,0,341.728001,0,0,0,0,0
ViromevOTU13810,0,0,0,0,0,0,0,0,0,0,0,853.4801351,0,0,0,0,0
ViromevOTU13811,0,0,0,0,0,0,0,0,0,0,0,801.277071,0,0,0,0,0
ViromevOTU13812,0,0,0,0,0,0,0,0,0,0,0,1975.277809,0,0,0,0,0
ViromevOTU13813,0,0,0,0,0,0,0,0,0,0,0,870.7777061,159.8009685,0,0,0,0
ViromevOTU13814,0,0,0,0,0,0,0,0,0,0,0,584.3056144,0,0,0,0,0
ViromevOTU13815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13816,0,0,0,0,0,0,0,0,0,0,0,425.7065578,0,0,0,0,0
ViromevOTU13817,0,0,0,0,0,0,0,0,0,0,0,0,44.17482019,0,0,0,0
ViromevOTU13818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13819,0,0,0,0,0,0,0,0,0,0,0,395.6490892,0,0,0,0,0
ViromevOTU13820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13821,0,0,0,0,0,0,185.4257957,163.594253,0,0,2881.819852,5162.674239,284.7007801,0,0,0,103.0376109
ViromevOTU13822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13823,0,0,0,0,0,0,0,0,0,0,0,559.4090063,0,0,0,0,0
ViromevOTU13824,0,0,0,0,0,0,0,0,0,0,0,123.1577205,0,0,0,0,0
ViromevOTU13825,0,0,0,0,0,0,0,0,0,0,0,131.5948548,0,0,0,0,0
ViromevOTU13826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13827,0,0,0,0,0,0,0,0,0,0,0,0,46.27416221,0,0,0,0
ViromevOTU13828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13829,0,0,139.0517589,0,0,0,0,0,0,0,0,14040.62475,28.83232228,0,0,0,0
ViromevOTU13830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13834,0,0,0,0,0,0,0,0,0,0,0,280.8909591,0,0,0,0,0
ViromevOTU13835,0,0,0,0,0,0,0,0,0,0,0,508.5625701,0,0,0,0,0
ViromevOTU13836,0,0,0,0,0,0,0,0,0,0,425.2208741,0,41.37679858,69.35395122,227.7504495,187.7654169,0
ViromevOTU13837,0,0,0,0,0,0,0,0,0,0,0,1415.255753,0,0,0,0,0
ViromevOTU13838,0,0,0,0,0,0,0,0,0,0,0,68.70003071,0,0,0,0,0
ViromevOTU13839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13840,0,0,0,0,43.20463863,0,0,0,0,0,0,68.46275949,0,0,0,0,0
ViromevOTU13841,0,0,0,0,0,0,0,0,0,0,0,2290.866377,77.6647124,0,0,0,0
ViromevOTU13842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13843,0,0,0,0,0,0,0,0,0,0,0,210.2593498,0,0,0,0,0
ViromevOTU13844,0,0,0,0,0,0,0,0,0,0,0,541.0581488,0,0,0,0,0
ViromevOTU13845,0,0,0,0,0,0,0,0,0,0,0,389.6243251,0,0,0,0,0
ViromevOTU13846,0,0,0,0,0,0,0,0,0,0,0,1672.76315,0,0,0,0,0
ViromevOTU13847,0,0,0,0,0,0,0,0,0,0,0,679.769033,37.05894618,0,0,0,0
ViromevOTU13848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13849,0,0,0,0,0,0,0,0,0,0,0,0,45.41412399,0,0,0,0
ViromevOTU13850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13853,0,0,0,0,0,0,0,0,0,0,0,392.7451194,0,0,0,0,0
ViromevOTU13854,0,0,0,0,0,0,134.038341,0,0,0,0,137.4585557,2956.537233,131.6754668,281.997296,242.2479348,1310.083287
ViromevOTU13855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13856,0,0,0,0,0,0,0,0,0,0,0,511.5544321,0,0,0,0,0
ViromevOTU13857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13859,0,0,0,0,0,0,0,0,0,0,0,0,241.9130551,0,0,0,92.83586969
ViromevOTU13860,0,0,0,0,0,0,0,0,0,0,0,613.1381825,0,0,0,0,0
ViromevOTU13861,0,0,0,0,0,0,0,0,0,0,0,592.1071896,0,0,0,0,0
ViromevOTU13862,0,0,0,0,0,0,0,0,0,0,0,146.6589501,0,0,0,0,0
ViromevOTU13863,0,0,0,0,0,0,0,0,0,0,0,278.278795,0,0,0,0,0
ViromevOTU13864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13865,0,0,0,0,0,0,0,0,0,0,0,450.3056146,0,0,0,0,0
ViromevOTU13866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13867,0,0,0,0,0,0,0,0,0,0,0,879.4816959,0,0,0,0,0
ViromevOTU13868,0,0,0,0,0,0,0,0,0,0,0,128.9738393,0,0,0,0,0
ViromevOTU13869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13870,0,0,0,0,0,0,0,0,0,0,0,309.8794128,0,0,0,0,0
ViromevOTU13871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13875,0,0,0,0,0,0,0,0,0,0,0,95.738786,30.05480993,0,0,0,0
ViromevOTU13876,0,0,152.6856238,0,0,0,0,0,0,0,0,0,104.2146612,0,0,0,0
ViromevOTU13877,0,0,0,0,0,0,0,0,0,0,0,358.1392406,0,0,0,0,0
ViromevOTU13878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13879,0,0,0,0,0,0,0,0,0,0,0,148.8804155,119.2799616,181.9947286,99.50657312,120.4534692,88.6382847
ViromevOTU13880,0,0,336.0546137,98.76486242,0,0,0,0,0,0,0,0,350.8675014,0,0,0,0
ViromevOTU13881,0,0,0,0,0,0,0,0,0,0,0,2119.678349,0,0,0,0,0
ViromevOTU13882,0,0,0,0,0,0,0,0,0,0,0,626.2476746,0,0,0,0,0
ViromevOTU13883,0,0,0,0,0,0,0,0,0,0,0,419.7542016,0,0,0,0,0
ViromevOTU13884,0,0,0,0,0,0,0,0,0,0,0,1110.268755,0,0,0,0,0
ViromevOTU13885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13887,0,0,0,0,0,0,0,0,0,0,0,332.6685824,0,0,0,0,0
ViromevOTU13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13890,0,0,0,0,0,0,0,0,0,0,0,542.4357403,0,0,0,0,0
ViromevOTU13891,0,0,0,0,0,0,0,0,0,0,0,134.8702258,58.49365242,0,0,0,0
ViromevOTU13892,0,0,150.7828415,87.72322225,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13893,0,0,0,0,0,0,0,0,0,0,0,6544.199864,0,0,0,0,0
ViromevOTU13894,0,0,0,0,0,0,0,0,0,0,0,524.1922301,0,0,0,0,0
ViromevOTU13895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13896,0,0,0,0,0,0,0,0,0,0,0,703.4938042,0,0,0,0,0
ViromevOTU13897,0,0,0,0,0,0,0,0,0,0,0,403.6060619,0,0,0,0,0
ViromevOTU13898,0,0,0,0,0,0,0,0,0,0,0,1428.24004,0,0,0,0,0
ViromevOTU13899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13900,0,0,0,0,0,0,0,0,0,0,0,150.8355799,0,0,0,0,0
ViromevOTU13901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13902,0,0,109.1369245,0,0,0,0,0,0,0,157.0746835,0,0,0,0,0,0
ViromevOTU13903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13905,0,0,0,0,0,0,0,0,0,0,0,84.29569631,0,0,0,0,0
ViromevOTU13906,0,0,0,0,0,0,0,0,0,0,0,535.3089075,0,0,0,0,0
ViromevOTU13907,0,0,0,0,0,0,0,0,0,0,0,910.8588341,0,0,0,0,0
ViromevOTU13908,0,0,0,0,0,0,0,0,0,0,0,557.3948729,0,0,0,0,0
ViromevOTU13909,0,0,0,0,0,0,0,0,0,0,0,284.0270602,0,0,0,0,0
ViromevOTU13910,0,0,0,0,0,0,0,0,0,0,0,378.3913604,0,0,0,0,0
ViromevOTU13911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13912,0,0,0,0,0,0,0,0,0,0,0,323.8326212,0,0,0,0,0
ViromevOTU13913,0,0,0,0,0,0,0,0,0,0,0,38.74722973,0,0,0,0,0
ViromevOTU13914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13915,0,0,0,0,0,0,0,0,0,0,0,906.413157,0,0,0,0,0
ViromevOTU13916,0,0,0,0,0,0,0,0,0,0,0,251.0760482,0,0,0,0,0
ViromevOTU13917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13918,0,0,0,0,0,0,0,0,0,0,0,93.03942842,366.3077332,0,0,0,79.34226042
ViromevOTU13919,0,0,0,0,0,0,0,0,0,0,0,262.8529818,0,0,0,0,0
ViromevOTU13920,0,0,0,0,0,0,0,0,0,0,506.4055861,2739.500487,234.9096552,0,0,0,109.8608037
ViromevOTU13921,0,0,0,0,0,0,0,0,0,0,0,761.5600234,0,0,0,0,0
ViromevOTU13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13924,0,0,0,0,0,0,0,0,0,0,0,193.559011,0,0,0,0,0
ViromevOTU13925,0,0,0,0,0,0,0,0,0,0,0,72.77440874,0,0,0,0,0
ViromevOTU13926,0,0,0,0,0,0,0,0,0,0,0,830.9382261,0,0,0,0,0
ViromevOTU13927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13928,0,0,0,0,0,0,0,0,0,0,0,2891.055744,0,0,0,0,0
ViromevOTU13929,0,0,0,0,0,0,0,0,0,0,0,237.6048049,0,0,0,0,0
ViromevOTU13930,0,0,0,0,0,0,0,0,0,0,0,133.850359,0,0,0,0,0
ViromevOTU13931,0,0,0,0,0,0,0,0,0,0,0,9964.357778,0,0,0,0,0
ViromevOTU13932,0,0,0,0,0,0,0,0,0,0,0,360.1850524,0,0,0,0,0
ViromevOTU13933,0,0,0,0,0,0,0,0,0,0,0,727.4321832,0,0,0,0,0
ViromevOTU13934,0,0,0,0,0,0,0,0,0,0,0,1343.481301,0,0,0,0,0
ViromevOTU13935,0,0,0,0,0,0,0,0,0,0,395.2185162,132.6507592,0,0,0,0,0
ViromevOTU13936,0,0,0,0,0,0,0,0,0,0,0,518.8324697,0,0,0,0,0
ViromevOTU13937,0,0,0,0,0,0,0,0,0,0,0,290.4950121,0,0,0,0,0
ViromevOTU13938,0,0,0,0,0,0,0,0,0,0,0,0,119.8406579,0,0,0,0
ViromevOTU13939,0,0,0,0,0,0,0,0,0,0,0,1036.593595,0,0,0,0,0
ViromevOTU13940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13941,0,0,0,0,0,0,0,0,0,0,0,106.1399827,0,0,0,0,0
ViromevOTU13942,0,0,0,0,0,0,0,0,0,0,0,81.40286497,0,0,0,0,0
ViromevOTU13943,0,0,0,0,0,0,0,0,0,0,0,841.7670908,0,0,0,0,0
ViromevOTU13944,0,0,0,0,0,0,0,0,0,0,0,672.6445516,0,0,0,0,0
ViromevOTU13945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13947,0,0,0,0,0,0,0,0,0,0,0,875.2059467,157.0853638,0,0,0,0
ViromevOTU13948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13949,0,0,0,0,0,0,0,0,0,0,0,490.4366119,0,0,0,0,0
ViromevOTU13950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13952,0,0,0,0,0,0,0,0,0,0,0,100.9202397,0,0,0,0,0
ViromevOTU13953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13955,0,0,0,0,0,0,0,0,0,0,0,121.4797315,0,0,0,0,0
ViromevOTU13956,0,0,0,0,0,0,0,0,0,0,0,0,35.89234407,0,0,0,0
ViromevOTU13957,0,0,0,0,0,0,0,0,0,0,0,267.981454,0,0,0,0,0
ViromevOTU13958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13959,0,0,0,0,0,0,0,0,0,0,0,678.2146144,0,0,0,0,0
ViromevOTU13960,0,0,0,0,0,0,0,0,0,0,0,220.6207798,0,0,0,0,0
ViromevOTU13961,0,0,0,0,0,0,0,0,0,0,0,528.5972665,0,0,0,0,0
ViromevOTU13962,0,0,0,0,0,0,0,0,0,0,0,403.5479625,0,0,0,0,0
ViromevOTU13963,0,0,0,0,0,0,0,0,0,0,0,0,0,53.84333037,0,0,0
ViromevOTU13964,0,0,0,0,0,0,0,0,0,0,0,2980.023193,0,0,0,0,0
ViromevOTU13965,0,0,0,0,0,0,0,0,0,0,0,354.8486072,0,0,0,0,0
ViromevOTU13966,0,0,0,0,0,0,0,0,0,0,0,649.0647514,0,0,0,0,0
ViromevOTU13967,0,0,0,0,0,0,0,0,71.58833405,0,0,193.4033251,64.71948703,0,0,0,82.52861845
ViromevOTU13968,0,0,0,0,0,0,0,0,0,0,0,309.4786958,0,0,0,0,0
ViromevOTU13969,0,0,0,0,0,0,0,0,0,0,0,646.0397246,0,0,0,0,0
ViromevOTU13970,0,0,0,0,0,0,0,0,0,0,0,0,37.23832026,0,0,0,0
ViromevOTU13971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13972,0,0,0,0,0,0,0,0,0,0,0,262.8885646,0,0,0,0,0
ViromevOTU13973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13974,0,0,0,0,0,0,0,0,0,0,0,744.9543429,0,0,0,0,0
ViromevOTU13975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13978,0,0,0,0,0,0,0,0,0,0,0,831.6950041,0,0,0,0,0
ViromevOTU13979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13981,0,0,0,0,0,0,0,0,0,0,0,0,147.1196311,0,0,0,0
ViromevOTU13982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ViromevOTU13983,0,0,0,0,0,0,0,0,559.6743913,0,0,1666.194306,0,0,0,0,0
ViromevOTU13984,0,0,0,0,0,0,0,0,0,0,0,457.9040528,0,0,0,0,0
ViromevOTU13985,0,0,0,0,0,0,0,0,0,0,0,530.4002102,0,0,0,0,0
